+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                             ;
+-------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                         ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:10:layer2ShiftMux              ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:9:layer2ShiftMux|g_Or1         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:9:layer2ShiftMux|g_And2        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:9:layer2ShiftMux|g_Not1        ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:9:layer2ShiftMux|g_And1        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:9:layer2ShiftMux               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:8:layer2ShiftMux|g_Or1         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:8:layer2ShiftMux|g_And2        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:8:layer2ShiftMux|g_Not1        ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:8:layer2ShiftMux|g_And1        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:8:layer2ShiftMux               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:7:layer2ShiftMux|g_Or1         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:7:layer2ShiftMux|g_And2        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:7:layer2ShiftMux|g_Not1        ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:7:layer2ShiftMux|g_And1        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:7:layer2ShiftMux               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:6:layer2ShiftMux|g_Or1         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:6:layer2ShiftMux|g_And2        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:6:layer2ShiftMux|g_Not1        ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:6:layer2ShiftMux|g_And1        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:6:layer2ShiftMux               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:5:layer2ShiftMux|g_Or1         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:5:layer2ShiftMux|g_And2        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:5:layer2ShiftMux|g_Not1        ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:5:layer2ShiftMux|g_And1        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:5:layer2ShiftMux               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:4:layer2ShiftMux|g_Or1         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:4:layer2ShiftMux|g_And2        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:4:layer2ShiftMux|g_Not1        ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:4:layer2ShiftMux|g_And1        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:4:layer2ShiftMux               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:3:layer2ShiftMux|g_Or1         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:3:layer2ShiftMux|g_And2        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:3:layer2ShiftMux|g_Not1        ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:3:layer2ShiftMux|g_And1        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:3:layer2ShiftMux               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:2:layer2ShiftMux|g_Or1         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:2:layer2ShiftMux|g_And2        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:2:layer2ShiftMux|g_Not1        ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:2:layer2ShiftMux|g_And1        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:2:layer2ShiftMux               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:1:layer2ShiftMux|g_Or1         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:1:layer2ShiftMux|g_And2        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:1:layer2ShiftMux|g_Not1        ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:1:layer2ShiftMux|g_And1        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:1:layer2ShiftMux               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:0:layer2ShiftMux|g_Or1         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:0:layer2ShiftMux|g_And2        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:0:layer2ShiftMux|g_Not1        ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:0:layer2ShiftMux|g_And1        ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MAIN_ALU|SHIFT_LEFT_L|\layer2Shift:0:layer2ShiftMux               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
